ra,dec
297.83392,47.420731
289.53293,47.596931
296.2486,47.526539
297.04718,47.51762
297.53174,43.350368
288.15308,43.47356
289.76526,43.432331
290.85773,43.48455
291.13617,43.476749
291.97943,44.69516
292.27148,44.697262
297.04089,44.62812
286.28964,44.745998
295.06277,45.9039
297.14429,45.950981
283.80612,46.065563
285.07355,46.033482
287.25385,46.094769
287.37115,46.051189
295.80463,47.670906
296.4761,47.703018
296.80301,47.785828
294.99432,43.49432
281.65961,43.587891
283.87573,43.523079
286.51007,43.507629
287.49988,43.59108
291.08795,44.751789
300.95102,44.74918
283.34769,44.889378
285.75574,44.85244
288.47919,46.058208
291.21664,46.02248
295.46451,46.016998
297.61914,47.767921
299.18796,47.77029
281.66693,47.876911
288.27332,47.876881
290.83856,43.526741
296.61633,43.529301
289.74466,43.684608
286.38165,44.879082
287.03516,44.815739
289.30008,44.828609
299.99295,44.88612
300.76859,44.83062
284.03015,44.908718
299.84818,46.068039
287.38818,46.139381
297.88663,46.190578
292.70148,48.14328
298.70694,48.10091
289.97064,43.662239
294.96277,43.671661
295.03766,43.62122
295.04797,43.650429
295.66922,43.654781
299.10294,43.69421
286.7926,44.968369
289.32968,44.974209
296.42862,44.980206
289.25467,45.05521
287.56281,46.258438
293.3472,46.25544
294.25906,46.221199
294.53946,46.294769
295.75208,46.253868
297.14346,46.228458
297.58429,47.892738
297.69446,47.87896
290.25308,47.983318
280.2066,43.774288
281.9617,43.713871
283.5701,43.736118
287.27939,43.76498
294.31674,43.797642
295.27673,43.706509
293.79514,45.098499
297.73325,45.078861
297.94617,45.10014
290.20685,46.313541
296.85858,46.30019
289.87979,46.400139
297.31314,46.448212
296.40851,47.982121
289.16986,48.06678
293.14627,48.058331
298.62399,43.719471
286.69333,43.869961
290.7309,43.87009
283.98358,45.284752
285.91354,45.206799
286.12524,45.276932
290.58508,45.22105
292.87256,45.246151
285.59543,46.509666
292.40878,46.515259
293.8945,46.592491
295.6026,46.517567
297.50803,46.521568
294.52805,46.608521
298.26733,48.207458
283.54834,48.388931
291.85208,48.319561
281.81027,48.420395
292.21179,43.831848
294.08139,43.824032
294.57321,43.898521
296.73291,43.864319
298.50476,45.25124
299.54834,45.283661
283.62271,45.382992
286.10162,45.319191
294.80966,46.613079
297.2294,46.616402
297.38342,46.68388
297.74112,46.660488
298.155,46.600121
298.71469,46.650639
286.98447,42.551121
288.22437,42.549011
288.76083,42.554619
292.49271,42.550739
293.43866,42.56181
294.26602,42.519218
295.61066,42.578369
281.5979,43.976479
294.74234,43.909351
295.4931,43.99353
289.83994,45.354191
292.77322,45.371311
283.49139,46.757889
294.12787,46.796848
295.26416,46.745941
295.2951,46.775841
298.11667,46.721958
288.49567,42.69556
289.27045,42.674389
291.12695,42.62439
293.54224,42.699532
293.55038,42.67226
287.80481,44.049191
296.41702,44.04821
299.59756,44.07642
299.77884,45.394032
299.82376,45.334881
291.18909,45.49229
298.87128,46.75198
282.1142,46.816589
282.58215,46.81551
286.81644,46.884369
286.90347,46.816341
297.39395,42.686958
281.75983,42.779018
282.50769,42.742699
286.23111,42.79517
288.41675,42.7136
288.02615,44.118858
290.39822,44.17038
292.38724,44.13007
294.59424,44.110592
294.74133,44.131809
294.93457,44.12981
295.76822,44.167011
296.00156,45.448132
297.78107,45.424278
299.97076,45.448738
300.24493,45.498039
300.72061,45.460869
283.03592,45.577709
293.0744,46.899979
294.47601,46.86166
294.4783,46.863811
297.828,46.884602
289.44095,42.741638
292.89294,42.776581
293.82782,42.771709
298.43073,44.192451
301.15225,44.185116
287.2117,44.283192
292.22482,44.29277
285.80096,45.571739
285.85172,45.511349
291.27625,45.568192
287.56247,46.95116
288.73169,46.943699
288.85568,46.997261
289.49918,46.92865
290.08661,46.945202
294.52576,46.994301
281.28262,42.89959
281.59372,42.871609
282.78036,42.80621
285.40469,42.907589
288.57425,42.913288
295.34177,42.9958
294.98322,44.217911
296.55786,44.2831
285.75095,44.356979
285.79947,44.34819
291.59738,44.398521
296.90295,44.351231
293.75519,45.500839
295.4079,45.535233
299.63815,45.58778
300.11902,45.510349
300.41495,45.574299
296.36893,46.957821
291.62619,47.08123
299.02518,47.079071
297.88852,42.993031
295.06079,43.058811
284.52087,44.455078
292.30594,44.459366
291.03244,45.64106
287.42953,47.127609
288.3555,47.106468
288.50931,47.120701
291.90961,47.174339
297.72064,47.134892
298.49445,47.187271
295.57947,43.06356
297.68704,43.060162
287.96262,43.132195
294.80457,43.138699
295.00153,43.171341
297.65436,43.178551
295.94467,44.445938
281.76312,44.57719
285.0004,44.544991
286.11569,44.592941
288.92505,44.53577
291.80365,44.534592
293.66245,44.527512
295.5806,44.568977
296.71918,49.35994
291.64651,49.493408
294.7627,49.430069
285.36389,49.629608
287.65161,49.686501
287.29846,49.703049
296.70383,50.281551
294.36172,50.307598
289.96442,50.791859
294.52161,50.795456
291.20724,50.91663
295.12543,50.906052
285.86667,48.407742
290.1449,51.25771
295.91843,51.250118
298.75833,48.59779
289.40317,51.736649
289.70395,51.714401
290.26956,51.916302
290.38977,52.171055
285.72473,48.607632
287.57657,48.679379
294.86819,48.649578
295.89526,48.832939
285.33615,49.190769
286.83151,49.18824
291.297,49.244469
298.75,44.57254
292.72137,41.904919
292.89972,37.659309
291.8497,37.738621
293.01654,38.318451
292.77972,38.448551
291.74445,37.591019
290.04553,37.939384
292.9306,37.96442
301.16916,44.645962
286.85727,44.766392
298.54065,44.767578
296.66501,44.853069
293.68591,45.238609
300.93588,45.205688
287.16849,39.379581
297.55859,40.63467
297.72037,40.6502
287.03967,38.640308
285.05515,38.985008
291.98096,38.97118
293.70291,38.956291
296.03302,38.936691
295.69324,39.006538
293.1304,38.127789
294.48996,38.199619
294.48996,38.199619
289.81143,38.324951
290.25485,38.34166
296.03485,45.490822
300.95703,45.449188
287.84042,45.599751
289.71487,39.283871
293.71811,41.430939
295.19983,46.731731
285.14496,39.186989
289.31421,39.131359
294.68643,39.396561
293.73715,39.825859
288.47214,40.087662
297.95358,40.153252
284.04843,40.408539
294.41693,43.799587
295.05994,38.855911
295.05994,38.855911
295.32828,38.8475
294.4754,39.00388
284.62463,39.17878
292.57278,45.757729
295.34586,45.768803
295.90674,45.724098
299.77258,45.778999
299.79901,45.735371
292.43274,45.853409
297.58194,40.5313
297.52072,40.585419
297.52277,40.581341
297.55103,40.557388
280.77213,44.18874
297.6044,40.53286
297.61758,40.506771
297.66727,40.51413
297.75357,40.55262
297.5343,40.653389
287.83334,39.221272
287.83334,39.221272
289.76312,39.245178
296.64883,39.318588
285.58578,39.47913
287.15613,45.979259
294.48807,46.002289
297.11075,46.0896
299.6091,46.11824
285.88449,46.289829
296.18518,43.978649
288.01651,46.206921
293.45612,41.048222
297.55954,40.639469
297.58768,40.632092
297.59531,40.660728
297.74551,40.67429
297.74567,40.652519
297.63263,40.709129
283.43982,40.83622
290.02435,39.563389
287.13815,39.673592
289.96436,39.811352
290.47803,46.537949
293.45514,46.521751
295.07114,46.68782
299.87131,46.822491
298.90012,47.146481
286.39584,43.075821
287.26215,42.03231
288.97574,41.279121
297.76053,40.829948
293.2944,41.035351
292.1745,41.290661
292.19397,47.457088
297.00006,41.290031
289.86105,41.408192
293.21854,41.417339
297.7937,41.402401
289.02982,39.951889
294.44336,40.06134
284.34503,40.196091
297.40039,40.149479
298.40985,40.156792
291.06418,44.170399
297.16843,40.27552
296.10846,47.222279
298.82739,47.25774
292.76028,47.448299
298.10834,47.487919
298.82443,41.435921
282.68491,41.587959
287.3327,41.506672
293.19833,41.558311
285.5184,41.660469
296.29636,41.604561
295.81454,47.69035
292.07166,42.076382
297.61353,40.584942
297.66788,40.58028
297.7027,40.68623
297.7027,40.68623
299.61707,47.406021
282.18964,47.523762
295.68192,47.591881
296.6817,47.600342
292.47943,47.83461
296.97522,47.886551
295.43433,44.53112
294.33139,42.093979
297.47104,42.087898
292.63113,42.180779
286.99765,42.46516
297.01459,42.789169
282.05328,42.864952
295.65799,42.801239
291.80966,42.981609
297.31543,40.874981
299.71979,40.903961
283.26172,41.08448
297.83493,41.058319
298.19412,41.029331
290.66058,48.04615
293.74011,48.011501
296.64764,43.995041
289.90967,48.489231
290.7988,48.483929
298.27737,48.64082
296.20502,48.766811
290.46512,47.92918
289.87411,49.68549
296.38229,48.045311
296.38904,43.85051
286.39862,45.343529
295.03033,42.983501
289.11096,43.013641
294.67804,43.199261
296.45999,43.28553
295.86908,43.997959
295.8085,43.303108
290.49683,43.49091
298.84302,43.402031
298.47604,41.07991
289.28741,41.264809
289.7261,39.272831
282.71991,41.519379
295.69138,48.90377
295.81485,44.19334
295.69138,48.90377
291.57312,49.097771
294.45444,43.500511
297.73981,43.510319
286.28693,43.61364
298.81647,43.673321
288.08749,43.876141
289.97034,43.82053
300.16159,43.992931
298.75574,43.964642
289.30081,41.526508
291.26416,41.74884
299.79675,44.163071
293.89642,41.831772
287.91104,42.014042
286.1767,42.196529
296.20621,49.47205
291.73993,49.570808
296.40967,43.876019
291.72916,38.070019
297.31537,49.706081
286.90445,44.005508
292.61746,44.002048
292.63339,44.001839
292.84973,44.060638
290.89172,44.16885
291.27151,44.376362
300.09155,44.41481
289.7439,39.286301
296.76535,42.404987
288.82379,42.602341
292.20297,42.640499
295.13705,42.646999
281.59381,42.710011
297.02438,49.89217
293.48392,50.12513
297.3342,50.311138
290.55728,50.832722
298.38272,44.61557
298.57599,44.683788
301.09857,44.76059
294.3335,44.870853
291.84222,45.2393
299.39795,45.31823
290.38962,45.681438
290.39124,45.68161
288.72083,42.71698
291.34805,42.79454
291.34805,42.79454
283.60733,43.004189
296.85583,43.058311
295.91998,43.28175
296.41437,51.162006
296.01483,51.34697
296.27393,44.010441
292.60025,37.832069
293.09286,45.691841
294.66852,45.966431
294.17896,46.188431
299.60898,46.115662
291.85846,46.386452
297.35962,46.343552
290.99643,43.458752
299.44345,43.449886
295.97079,43.52969
296.98563,43.581352
283.06628,43.743591
291.87799,41.769581
295.62469,42.545898
293.54028,46.437279
298.79437,46.680771
297.44794,46.884319
297.25943,46.987629
291.14401,47.185459
297.15894,47.319191
296.58698,43.766918
296.7114,43.85815
300.29269,43.811508
290.91058,43.92947
289.22275,47.913891
281.9364,48.010059
290.43994,48.045101
293.55737,48.04174
301.03964,44.036179
297.91592,48.33205
287.35608,48.543091
294.78079,49.273621
296.7843,44.069012
301.03876,44.071098
293.19507,39.90728
301.13428,44.100128
292.73764,42.014832
297.07068,49.442451
288.22913,49.904129
294.81921,49.963631
290.87125,50.052601
297.51343,50.07481
290.02682,50.455391
291.2699,42.692009
280.7475,43.601841
290.03314,38.426861
289.73468,46.64534
285.54712,39.06329
295.6828,39.618729
290.12708,40.15947
294.20782,39.789291
290.81604,47.682892
285.13657,48.257301
281.12289,47.16489
294.41833,46.038712
299.87357,40.607719
292.08047,37.67461
295.83194,47.39381
291.65018,38.40937
291.49722,47.463509
299.436,40.477852
286.61902,37.504044
291.4325,37.93618
284.01102,44.49432
286.08908,45.369011
294.50916,39.461109
292.55002,39.023811
281.60605,44.184761
297.97269,48.672981
294.49814,46.691032
283.42587,41.325531
294.99933,44.213531
292.00238,38.4352
291.98618,41.55703
294.34079,39.563118
293.53409,44.477085
297.33563,41.89048
298.93646,40.39175
289.74249,39.267059
289.74249,39.267059
294.96027,40.98698
297.13116,40.921341
298.25183,40.90353
299.16174,40.92701
299.2717,40.972389
299.55539,40.996132
284.58551,41.009579
284.94107,42.113159
286.92691,42.108849
293.04248,42.11232
293.10742,42.122589
293.59467,42.143082
293.83826,42.122211
295.63531,43.115688
282.31512,43.266312
284.17172,43.200809
288.37411,43.294319
291.15067,43.285301
296.1174,44.232841
296.8732,44.241341
297.29782,44.281658
301.0209,44.232239
282.11639,44.373489
288.9664,44.35693
291.27377,44.371239
290.65009,45.782429
293.42542,45.760849
294.15503,45.70723
295.82617,45.78764
295.82617,45.78764
295.94705,45.741562
299.68271,45.71133
284.99713,45.886688
297.50986,47.054489
298.20029,47.06292
298.71655,47.014519
299.58353,47.022888
286.84036,47.173309
296.69858,47.137741
296.99341,47.146648
295.70044,48.834229
296.07492,48.8591
296.47736,48.85371
282.60721,48.96825
285.47064,48.927292
286.12268,48.923439
286.61768,48.996811
287.04657,48.993229
300.23587,44.76952
298.75528,40.665218
290.46756,40.056438
290.55087,43.994362
293.66006,38.964008
293.66177,38.964748
293.69543,38.982792
286.15421,39.065708
295.88843,39.027901
296.00211,39.000511
295.43771,40.120998
295.43936,40.147449
295.45105,40.175652
295.63986,40.19825
296.83371,40.16124
296.8522,40.166519
297.87564,40.10746
297.87741,40.120781
288.69742,41.059231
295.10843,41.074059
295.15628,41.052559
296.3493,41.072968
296.73676,41.00066
290.34891,41.137829
296.82806,41.192028
294.96524,44.360481
295.67706,42.111355
288.36362,42.24807
290.87341,42.277828
292.10236,42.252239
292.93964,42.244156
293.07452,42.280258
295.19839,44.419601
295.9227,43.285881
297.91519,43.256203
298.05032,43.23317
282.79242,43.374859
283.69098,43.367691
286.27698,43.339142
287.12943,43.344131
287.18448,43.367088
292.4931,44.333439
295.00055,44.321018
296.29739,44.333
296.3717,44.383541
296.55756,44.31023
297.1105,44.399872
297.29306,44.355251
301.70032,44.380005
285.00354,45.887951
288.27121,45.87661
292.7402,45.80151
295.85443,45.892208
297.20245,45.849861
297.23355,45.843262
286.06958,45.900581
287.33417,45.924709
300.55823,44.570061
299.16739,47.185692
283.01196,47.238602
287.49353,47.224659
292.25565,47.286301
294.37708,47.289928
294.75986,47.201931
284.0842,47.373589
284.45453,47.311951
290.10678,48.903389
294.97415,48.94458
295.05701,48.976349
285.21619,49.08947
286.8252,39.802509
290.38962,45.681438
290.39124,45.68161
296.98563,43.581352
291.04407,36.729271
296.09506,39.055439
286.8895,39.107368
290.98013,39.186489
294.19971,39.172379
294.55844,39.13765
294.5957,39.193748
295.86926,39.148201
296.24484,39.185139
297.87741,40.120781
297.87799,40.10796
298.22311,40.172298
298.4595,40.16156
299.09546,40.19817
284.11514,40.243561
284.85397,40.208569
285.02042,40.2985
296.86258,41.147419
289.263,41.26638
289.29977,41.278751
292.53986,41.21159
292.60831,41.225201
296.47546,41.241116
296.53571,41.23901
295.78482,42.285679
298.48257,42.240379
298.89075,42.209862
283.77585,42.359322
288.47314,42.38007
300.78308,44.489269
287.63586,43.37077
289.91574,43.390789
294.7326,43.349522
295.90744,43.385979
297.26019,43.306358
298.89764,43.394459
283.01382,43.483109
282.88736,44.43911
284.12369,44.44035
284.15799,44.45911
285.05148,44.485138
289.2308,44.412483
291.31595,44.462849
296.95325,44.46423
294.94177,45.929562
295.12039,45.968552
297.28387,45.95311
284.8071,46.098003
292.3114,46.073318
293.21976,46.05373
287.42365,47.373341
289.68057,47.31781
291.9364,47.309689
292.59222,47.392277
297.59232,47.34536
298.13632,47.384529
298.73633,47.37743
286.52194,49.069149
290.85852,49.052189
291.8429,49.119099
294.82391,49.158642
295.62772,49.178242
291.66547,37.076118
290.57657,37.290539
291.01147,37.43364
291.2832,37.419601
292.05801,37.592049
292.99991,37.580139
296.57791,39.111519
287.26285,39.260021
289.50229,39.211605
289.76437,39.246231
291.60318,39.228329
292.32391,39.299351
294.92883,39.201401
295.47385,39.213829
286.27789,40.273029
289.31235,40.288189
289.48297,40.292751
290.2691,40.20216
297.73364,41.250912
299.30551,41.263519
287.03979,41.328869
289.51791,41.343632
291.53125,41.389069
291.71811,41.389969
291.89954,41.305889
292.35315,41.324242
290.8067,42.343929
292.05487,42.334969
292.26715,42.321289
292.35025,42.393429
295.76584,42.391331
295.80725,42.372341
287.02686,43.405682
291.28461,43.405289
292.78702,43.416039
296.83969,43.408051
297.01929,43.478802
298.83493,43.41951
280.34384,43.596142
298.79752,44.417992
298.82861,44.48914
284.12561,44.550571
284.27853,44.594028
289.40515,44.51548
295.23688,44.507671
296.71408,44.577209
298.78268,44.57465
295.37402,46.04274
295.62891,46.05135
282.66821,46.16013
289.33817,46.152828
293.013,46.166561
299.16693,47.356098
287.87509,47.445759
289.0368,47.46595
292.11972,47.485619
292.72198,47.4548
292.85236,47.498039
294.25418,47.43779
294.48337,47.45266
296.59042,47.416908
295.98428,49.130249
284.99454,49.228161
291.30954,49.242439
295.14685,49.28241
292.18417,49.31004
292.92563,49.34734
295.38477,49.333672
291.99033,37.672749
292.26981,37.6982
292.75183,37.603539
290.22617,37.75964
290.25357,37.759418
290.27701,37.79097
296.54669,39.226372
286.3909,39.334389
288.72693,39.337742
291.49063,39.388592
293.27979,39.393318
296.05179,39.39497
290.55194,40.23502
291.1962,40.261959
291.65561,40.253944
295.17368,40.290157
295.25665,40.257511
295.55603,40.233089
295.84485,40.280869
295.88437,40.27766
293.02133,41.355999
293.55844,41.395351
293.60648,41.306278
296.76862,41.319538
297.40732,41.329769
298.06454,41.308311
298.62164,42.39423
282.80841,42.486778
283.90543,42.441891
284.50391,42.46386
287.95151,42.413189
288.96494,42.469391
291.5636,42.476871
292.11746,42.45628
289.92133,43.508221
296.91443,43.519451
298.85602,43.536968
299.13303,43.527111
301.35458,44.524948
283.94864,44.669498
288.86761,44.648022
288.89041,44.61702
289.4288,44.641411
289.47922,44.631371
291.70581,44.618542
291.7309,44.622631
293.26245,46.15062
295.61349,46.190689
297.09329,46.132381
297.16602,46.199188
297.29395,46.102341
297.40424,46.119991
282.22711,46.246159
287.63187,46.29871
299.63449,47.477249
292.77695,47.539391
292.93396,47.514751
292.94501,47.528469
296.65329,47.515259
297.38031,47.545029
298.07645,47.512798
287.7262,49.435261
288.87637,49.490528
289.07819,49.480019
289.08099,49.420315
291.30069,49.495689
292.53864,49.538761
292.56583,49.535721
290.27707,37.791946
290.32913,37.763889
291.1601,37.761101
293.07098,37.710899
286.84528,37.815891
290.10883,37.845211
296.48584,39.312611
286.82983,39.469559
287.71497,39.442711
289.20514,39.468441
289.60037,39.431709
292.28394,39.4571
293.52682,39.404831
293.66101,39.411629
296.68451,40.290588
298.02026,40.265659
298.39581,40.25948
299.24683,40.29866
283.48358,40.324066
286.97809,40.302078
287.88882,40.386768
298.74298,41.386292
283.76822,41.44112
286.91357,41.48151
293.25287,41.426319
294.27908,41.436901
297.91599,41.485641
292.34671,42.402939
293.24902,42.446621
295.54373,42.428429
296.31641,42.43351
296.80319,42.47797
282.42773,42.593639
289.35959,42.530239
282.15744,43.689152
282.83334,43.600689
289.9574,43.657429
289.97372,43.653809
290.23407,43.66206
299.93735,43.627129
281.94336,43.728588
292.1394,44.672741
294.10526,44.615269
295.4758,44.62149
296.82111,44.67598
298.68329,44.63681
301.04822,44.603031
282.23996,44.73114
284.16718,44.779369
287.97546,46.289631
288.92041,46.221142
293.77014,46.23658
294.99121,46.223572
295.32855,46.268375
284.31717,47.678638
288.67477,47.636028
291.10974,47.61549
292.16614,47.612251
295.84448,47.652119
297.47675,47.658981
292.57596,49.5257
286.30902,49.623871
294.25418,49.695839
294.57288,49.668442
294.76575,49.664719
294.77649,49.65601
295.65591,49.609348
290.28955,37.888168
290.33002,37.891029
290.38739,37.82029
291.64301,37.814259
292.52859,37.81002
293.16727,37.841389
285.90485,37.928089
290.28711,37.936508
290.29175,37.981079
294.15329,39.464279
295.319,39.480049
296.20227,39.40519
285.06241,39.57439
285.41,39.52837
288.56314,39.541649
289.32434,39.582581
296.13901,39.579632
296.45139,39.59166
288.05316,40.369499
290.14093,40.319141
293.66013,40.364208
294.54105,40.308029
295.31302,40.352341
297.70847,40.30759
298.07883,41.484268
299.12161,41.42445
284.46127,41.56179
291.98026,41.559422
292.40631,41.513039
292.5015,41.549061
296.15887,41.516541
290.98767,42.53167
291.18863,42.59071
291.20343,42.526718
291.26016,42.584019
291.27606,42.593521
291.3194,42.5495
291.3367,42.53442
291.40652,42.582218
284.56271,43.774261
286.76498,43.796329
288.32407,43.763329
290.18625,43.72385
291.89343,43.730251
291.99203,43.7668
294.27921,43.719849
285.28397,44.76915
289.33154,44.772579
290.42838,44.787331
292.10843,44.846481
295.59369,46.269711
297.09915,46.243511
297.12708,46.282082
281.63019,46.321152
284.70453,46.378799
285.76071,46.367008
298.75854,47.69558
298.77716,47.655403
292.15167,47.719501
292.1669,47.755638
296.57245,47.752708
297.11826,47.741611
297.99118,47.768749
296.0968,49.643829
285.33289,49.734112
292.21732,49.707901
286.91037,49.815781
288.51208,49.864231
290.35684,37.938759
290.40158,37.942009
291.01422,37.969711
293.0361,37.954739
291.46603,38.005039
292.38132,38.076649
296.45972,39.573738
297.55054,39.565659
284.04434,39.661469
285.89905,39.690639
292.92682,39.613361
293.86234,39.690128
294.99365,39.64283
295.34366,39.609322
298.71249,40.341228
298.99789,40.314751
284.69308,40.498619
289.34967,40.497189
290.09079,40.46183
290.79919,40.41156
291.05292,40.44767
298.06311,41.510712
298.62177,41.567429
290.07434,41.668598
291.1915,41.66721
291.82001,41.697842
291.92285,41.624439
291.92297,41.630718
291.58624,42.50993
291.83594,42.564838
291.84366,42.558521
296.12494,42.522102
296.41483,42.587559
280.96588,42.623707
284.31378,42.600914
295.40265,43.774761
295.44434,43.718182
295.63474,43.750172
297.01382,43.72493
297.09592,43.789322
299.20007,43.79594
299.82162,43.760342
295.93079,44.83852
296.17844,44.870342
298.87222,44.874432
299.50754,44.801235
301.30865,44.806961
283.43408,44.989731
284.44827,44.96336
285.04236,44.910477
288.88599,44.959969
287.96375,46.306911
287.96375,46.306911
288.02032,46.324139
288.06711,46.379551
289.87915,46.322498
289.99408,46.304871
293.05569,46.342331
299.09528,47.706791
283.76651,47.818989
288.55362,47.867298
290.67877,47.845261
292.47604,47.83942
292.49185,47.83535
296.82581,47.877399
290.7782,44.61866
289.73761,49.858589
296.97705,49.841808
288.5928,49.968361
292.29239,49.955441
294.74091,49.928791
297.52872,49.990059
290.39725,50.06509
291.90042,44.686241
293.16495,38.06913
293.20734,38.009029
285.72971,38.164829
287.0257,38.171021
293.26636,38.12608
286.00308,38.285721
295.92361,39.60907
297.65744,39.655231
283.98602,39.784538
293.6817,39.758839
294.76398,39.752838
295.99811,39.742748
297.284,39.70768
297.8519,39.783886
283.70551,39.870491
293.98837,40.458981
294.38223,40.45219
294.77219,40.459629
295.08017,40.4771
295.49411,40.406204
296.83719,40.473099
297.6394,40.490452
298.08188,40.478142
294.18524,41.632351
298.70334,41.633961
291.84723,41.72522
291.8703,41.768002
291.87134,41.788971
291.88922,41.777969
287.74615,42.648628
290.96869,42.619678
291.01474,42.653309
291.065,42.63665
291.10468,42.645309
291.19955,42.686722
291.24707,42.626389
291.30963,42.61652
282.42578,43.884331
283.20117,43.888981
285.09076,43.801754
286.6958,43.86742
291.47702,43.84412
295.54422,43.878342
284.62198,43.971981
290.50241,44.96817
293.62054,44.967281
296.67044,44.959839
298.44244,44.910912
301.3035,44.99966
285.08145,45.023762
296.44946,44.583241
293.24738,46.310413
294.35074,46.311771
295.19278,46.37188
297.73764,46.358101
300.01407,46.345268
292.45786,46.43338
298.37128,47.81385
282.38934,47.967178
283.89807,47.933487
290.34503,47.963589
290.37558,47.996696
290.39279,47.997429
292.16537,44.640579
293.82687,50.07653
286.70947,50.165909
288.63611,50.17326
296.19351,50.129219
296.19693,50.13612
287.35608,38.212212
290.02631,38.249458
291.19321,38.244652
292.29196,38.284489
293.99973,38.232269
289.7424,38.373169
290.10718,38.374409
290.11258,38.399872
285.72754,39.841282
288.53741,39.83408
288.92667,39.81179
289.52148,39.862438
289.63968,39.899761
289.96838,39.815739
293.8439,39.87542
294.68542,39.83176
298.28897,40.468819
299.2139,40.458382
299.35703,40.49762
299.57739,40.458481
299.88721,40.487339
285.08569,40.52763
286.71182,40.528542
286.82251,40.513222
291.90421,41.779518
292.92783,41.78616
292.98526,41.716888
297.44244,41.789719
297.93439,41.792912
298.67233,41.776218
282.90604,41.831841
291.31244,42.618011
291.7157,42.68787
291.72385,42.629822
292.02866,42.669552
294.10791,42.617321
294.99823,42.69392
295.75351,42.671001
288.32922,43.965279
290.55716,43.98735
290.58551,43.97216
291.88184,43.973171
292.05872,43.925228
292.14331,43.922295
294.20117,43.976761
293.30566,45.007969
293.60986,45.018631
299.16168,45.05191
300.20993,45.003059
300.99487,45.078861
300.99884,45.076019
284.401,45.149391
287.93466,46.580421
287.94138,46.58239
294.46078,46.58971
297.72574,46.54884
298.91162,46.586578
285.47278,46.69873
298.57156,47.963951
299.05673,47.909359
299.07559,47.92078
282.60107,48.03669
292.32864,48.021519
287.05927,50.214031
291.04498,50.282261
291.0614,50.25544
294.01917,50.216606
295.94925,50.20892
296.00742,50.232609
296.46429,50.286152
289.39417,50.368069
293.48035,50.347488
293.09494,38.361252
293.10568,38.37434
293.90091,38.308689
294.43991,38.38084
294.66467,38.333
285.33658,38.45052
294.93198,39.81242
294.93637,39.852482
297.1174,39.859112
297.32239,39.87299
297.98264,39.894081
290.76251,39.910648
290.95132,40.54797
297.59485,40.512299
297.63452,40.52652
297.64059,40.531952
298.21118,40.512501
298.40009,40.58567
283.0451,41.860062
283.25659,41.80315
286.67697,41.826874
290.18521,41.867222
291.60077,41.830639
291.99298,41.884125
297.13776,42.68
283.01212,42.721272
283.16901,42.792114
286.61896,42.778561
291.28311,42.741859
291.65759,42.729649
291.70828,42.797001
291.74335,42.769482
296.43854,43.965961
296.55594,43.967758
299.27612,43.936829
299.48206,43.916603
300.7731,43.962132
300.83307,43.962311
289.23157,45.164322
289.53668,45.105141
289.74515,45.18716
293.82175,45.10775
298.44855,45.104176
285.6626,45.21772
286.78952,45.271381
286.81927,46.66478
298.0549,46.633461
298.59238,46.690529
298.73502,46.699791
299.07486,46.65892
282.69977,46.717018
293.84622,48.050251
296.38348,48.044006
299.07828,48.021969
290.61478,48.186771
290.68866,48.1992
296.47855,48.14616
293.68073,50.300259
294.35016,50.35146
295.21255,50.31691
286.42569,50.417019
286.42703,50.4063
286.43137,50.40144
291.94641,50.48196
296.37537,50.486801
297.75311,41.675991
293.02036,42.508835
286.63553,39.488621
287.17612,38.433498
287.77148,38.498711
289.6983,38.406609
290.14084,38.493809
290.16632,38.47644
290.73944,38.414139
291.38623,38.49147
291.86655,38.409081
292.83759,39.93383
293.12161,39.975552
293.27969,39.91576
295.07663,39.958279
295.83401,39.952259
295.86285,39.96711
295.8656,39.9641
298.16129,39.90097
298.21509,39.955101
299.18677,40.501701
299.9982,40.550259
290.5174,40.696812
295.29691,40.66156
295.75555,40.61866
297.54706,40.615742
293.26874,41.850719
293.72183,41.873131
293.87863,41.856449
293.94894,41.855461
294.88351,41.800461
297.67096,41.87598
298.25748,41.850639
298.69,41.880852
291.1738,44.449799
291.76828,42.757221
292.68881,42.748001
292.69376,42.760899
292.95926,42.799252
295.37515,42.75378
291.45313,42.851227
291.52869,42.86697
291.53311,42.83847
281.08948,44.057941
282.75241,44.048721
287.90555,44.01086
289.18787,44.006969
290.59076,44.002579
291.93063,45.22002
291.99097,45.234138
292.01447,45.205681
293.5484,45.201
297.89444,45.211189
287.12561,46.733479
295.14157,46.793919
295.15475,46.736641
295.2258,46.76009
295.23248,46.77037
295.28519,46.770592
295.28735,46.75449
297.52359,46.703129
298.29193,48.194691
285.25192,48.286209
285.97827,48.225491
290.13074,48.289848
296.44351,50.420441
286.68756,50.531506
296.10501,50.518471
288.4874,50.675461
289.14355,50.611198
290.65952,50.711342
294.38742,50.717098
296.27115,50.886292
297.79224,46.935829
294.07187,38.426922
286.45258,38.538342
289.79056,38.52906
290.47125,38.528561
290.81723,38.53912
292.64017,38.513569
298.21509,39.955101
298.38226,39.913521
298.47495,39.92321
283.61157,40.05624
286.65768,40.02726
288.3205,40.000523
289.08063,40.026791
289.08875,40.018162
297.57599,40.61364
297.62177,40.604099
297.64334,40.62252
297.66238,40.68774
298.57382,40.676601
299.38046,40.694759
284.32294,40.71521
284.33002,40.736401
299.16608,41.863049
